cr,slice,sect,x,y,z,vol
135,0,5,174.53659,65.54130,154.70537,6508.00000
135,1,0,184.53530,47.63887,167.54329,6676.00000
135,1,1,198.86484,36.43852,153.05836,6775.00000
135,1,2,208.26407,48.66902,135.66739,6624.00000
135,1,3,203.63300,69.94929,133.23576,6022.00000
135,1,4,191.27429,80.27108,145.45589,6217.00000
135,1,5,180.91196,70.13156,163.28187,6740.00000
135,2,0,194.79350,50.60466,175.86578,10082.00000
135,2,1,209.43551,39.11427,161.08090,10198.00000
135,2,2,219.03854,51.56451,143.32330,9947.00000
135,2,3,214.29526,73.33849,140.84189,9054.00000
135,2,4,201.65449,83.94697,153.33356,9362.00000
135,2,5,191.07727,73.60221,171.52886,10142.00000
135,3,0,206.54591,53.59669,186.67919,13026.00000
135,3,1,222.29736,41.24592,170.76033,13123.00000
135,3,2,232.60782,54.57566,151.70927,12760.00000
135,3,3,227.51167,78.05727,149.01250,11656.00000
135,3,4,213.86874,89.37694,162.54163,11964.00000
135,3,5,202.53854,78.34732,182.00539,13076.00000
135,4,0,219.38536,57.14736,197.57290,14312.00000
135,4,1,235.81995,44.27132,180.97468,14344.00000
135,4,2,246.56136,58.06861,161.15984,13895.00000
135,4,3,241.27069,82.42022,158.33923,12676.00000
135,4,4,226.87136,94.24489,172.68974,12813.00000
135,4,5,215.18702,82.99866,192.71794,14329.00000
135,5,0,232.47245,60.94380,207.92002,14802.00000
135,5,1,249.17851,47.85046,191.05604,14824.00000
135,5,2,260.08886,61.78433,170.97211,14325.00000
135,5,3,254.80360,86.38969,168.08765,12919.00000
135,5,4,239.87867,98.57096,182.98012,13009.00000
135,5,5,228.15725,87.29971,203.03072,14851.00000
136,0,0,156.01812,47.89317,179.24674,6313.00000
136,0,1,152.61192,66.80310,175.95665,6554.00000
136,0,2,137.77833,76.89239,183.76120,6243.00000
136,0,3,126.90028,68.53009,194.33014,6268.00000
136,0,4,129.20072,49.59371,198.44310,6951.00000
136,0,5,144.63653,39.20420,190.31445,6795.00000
136,1,0,165.24583,48.63729,186.34383,6521.00000
136,1,1,161.23784,71.24220,182.38052,6701.00000
136,1,2,143.52651,83.31912,191.67916,6457.00000
136,1,3,130.46161,73.25419,204.37906,6441.00000
136,1,4,133.21653,50.56114,209.31197,7124.00000
136,1,5,151.66778,38.13585,199.61328,6940.00000
136,2,0,173.42189,51.72077,196.68740,9814.00000
136,2,1,169.33641,74.79427,192.63424,10131.00000
136,2,2,151.27530,87.12408,202.08734,9690.00000
136,2,3,137.94981,76.80163,215.08275,9703.00000
136,2,4,140.71996,53.58252,220.16128,10718.00000
136,2,5,159.57459,40.88361,210.21932,10440.00000
136,3,0,183.99652,54.84158,208.62432,12575.00000
136,3,1,179.74633,79.63492,204.12456,13132.00000
136,3,2,160.41895,92.50831,214.36058,12240.00000
136,3,3,146.00715,81.64183,228.29924,12445.00000
136,3,4,148.98170,56.70426,233.77088,13692.00000
136,3,5,169.09685,43.28355,223.11151,13177.00000
136,4,0,194.52005,58.83543,221.60074,13444.00000
136,4,1,190.39638,84.45541,216.78199,14582.00000
136,4,2,170.56409,97.26572,227.43543,12830.00000
136,4,3,155.27875,85.95136,242.13417,13282.00000
136,4,4,158.28400,60.37275,247.79482,14896.00000
136,4,5,178.84364,46.76779,236.84766,13924.00000
136,5,0,204.62650,63.09928,234.77687,13588.00000
136,5,1,200.59644,88.85622,229.78735,15226.00000
136,5,2,180.66141,101.55709,240.60814,12867.00000
136,5,3,164.86334,89.97158,255.75840,13492.00000
136,5,4,167.88019,64.22630,261.43019,15370.00000
136,5,5,188.46771,50.67208,250.47833,14057.00000
137,0,0,170.46937,20.56725,171.12395,6312.00000
137,0,1,159.52390,11.19415,181.98751,6431.00000
137,0,2,159.77791,-8.18572,181.53642,6425.00000
137,0,3,171.46447,-17.07865,169.78549,6418.00000
137,0,4,183.08269,-7.28644,158.29475,6447.00000
137,0,5,182.34472,11.17146,159.15276,6304.00000
137,1,0,178.15495,24.23030,179.10047,6498.00000
137,1,1,165.01820,13.08099,192.12891,6582.00000
137,1,2,165.35149,-10.10155,191.56037,6607.00000
137,1,3,179.37190,-20.76619,177.46449,6575.00000
137,1,4,193.31609,-9.07097,163.65399,6611.00000
137,1,5,192.38524,13.00113,164.77039,6553.00000
137,2,0,187.72745,24.69218,188.65930,9830.00000
137,2,1,174.25964,13.25393,202.01724,9913.00000
137,2,2,174.60998,-10.37029,201.43356,9904.00000
137,2,3,188.96647,-21.28551,187.00372,9904.00000
137,2,4,203.20890,-9.31221,172.86107,9948.00000
137,2,5,202.29181,13.19438,174.01105,9820.00000
137,3,0,199.12248,26.31137,200.10208,12624.00000
137,3,1,184.63102,14.02304,214.47239,12691.00000
137,3,2,184.98712,-11.32336,213.88992,12778.00000
137,3,3,200.44103,-23.08261,198.34719,12757.00000
137,3,4,215.66881,-10.04861,183.23249,12667.00000
137,3,5,214.80619,14.02386,184.33630,12698.00000
137,4,0,211.37172,27.09104,212.15476,13637.00000
137,4,1,196.19798,14.21668,227.18936,13632.00000
137,4,2,196.44438,-11.88294,226.73588,13999.00000
137,4,3,212.64681,-24.30332,210.41813,14094.00000
137,4,4,228.31018,-10.52681,194.89990,13520.00000
137,4,5,227.58242,14.56504,195.84056,13875.00000
137,5,0,223.69195,27.26120,224.06301,13851.00000
137,5,1,208.06923,14.00976,239.55275,13774.00000
137,5,2,208.16398,-12.14528,239.20607,14555.00000
137,5,3,224.79749,-24.86781,222.45682,14685.00000
137,5,4,240.50564,-10.88588,206.91697,13628.00000
137,5,5,239.79919,14.89385,207.85149,14181.00000
138,0,0,136.71832,124.88519,156.44813,6485.00000
138,0,1,141.33292,107.87992,164.54969,6593.00000
138,0,2,156.11983,97.95105,156.80350,6427.00000
138,0,3,165.23823,104.60117,142.42315,5882.00000
138,0,4,161.63841,119.29221,135.00205,6079.00000
138,0,5,147.33271,130.47544,141.28575,6508.00000
138,1,0,140.94627,132.08366,164.56472,6676.00000
138,1,1,146.47868,111.69318,174.27128,6775.00000
138,1,2,164.19085,99.83932,164.99003,6624.00000
138,1,3,175.10663,107.80515,147.73892,6022.00000
138,1,4,170.81219,125.43748,138.83569,6217.00000
138,1,5,153.69072,138.76644,146.39528,6740.00000
138,2,0,149.14655,138.69095,173.07292,10082.00000
138,2,1,154.76705,117.85004,183.02662,10198.00000
138,2,2,172.83182,105.72871,173.57693,9947.00000
138,2,3,183.99627,113.88611,155.92548,9054.00000
138,2,4,179.63851,131.93649,146.78411,9362.00000
138,2,5,162.16533,145.54372,154.49720,10142.00000
138,3,0,158.07277,147.21080,183.64345,13026.00000
138,3,1,164.12803,124.78310,194.33886,13123.00000
138,3,2,183.49656,111.76546,184.22294,12760.00000
138,3,3,195.55400,120.54062,165.19023,11656.00000
138,3,4,190.75816,140.00736,155.42561,11964.00000
138,3,5,172.07915,154.58195,163.64384,13076.00000
138,4,0,168.15511,155.83082,194.60580,14312.00000
138,4,1,174.47805,132.44464,205.76359,14344.00000
138,4,2,194.59225,118.87277,195.29485,13895.00000
138,4,3,207.09599,127.95311,175.54259,12676.00000
138,4,4,201.94261,148.50887,165.34436,12813.00000
138,4,5,182.77072,163.55575,173.72050,14329.00000
138,5,0,178.66798,164.02766,205.33143,14802.00000
138,5,1,185.09101,140.26060,216.68014,14824.00000
138,5,2,205.46211,126.47795,206.11558,14325.00000
138,5,3,218.14630,135.61074,186.18117,12919.00000
138,5,4,212.75276,156.90036,175.66524,13009.00000
138,5,5,193.53353,171.96338,184.04294,14851.00000
139,0,0,118.20321,148.06011,151.23163,6313.00000
139,0,1,128.60551,154.00619,135.85473,6554.00000
139,0,2,123.03068,168.13386,123.52304,6243.00000
139,0,3,107.84290,175.94370,126.40403,6268.00000
139,0,4,96.47647,170.92629,141.45145,6951.00000
139,0,5,102.35048,156.26600,154.21283,6795.00000
139,1,0,124.38031,152.82898,159.90193,6521.00000
139,1,1,136.86710,159.89777,141.54802,6701.00000
139,1,2,130.23378,176.76171,126.79626,6457.00000
139,1,3,111.97765,186.13778,130.27254,6441.00000
139,1,4,98.35428,180.12891,148.30571,7124.00000
139,1,5,105.36892,162.61778,163.57188,6940.00000
139,2,0,130.80025,161.67256,167.89698,9814.00000
139,2,1,143.55124,168.88002,149.16277,10131.00000
139,2,2,136.80097,186.05754,134.09772,9690.00000
139,2,3,118.13679,195.63323,137.69736,9703.00000
139,2,4,104.15675,189.52207,156.13114,10718.00000
139,2,5,111.32840,171.59976,171.71833,10440.00000
139,3,0,138.76331,171.46692,178.12991,12575.00000
139,3,1,152.59083,179.05712,158.02494,13132.00000
139,3,2,145.13793,197.40598,142.15605,12240.00000
139,3,3,125.16563,207.78869,145.81303,12445.00000
139,3,4,110.14773,201.24054,165.61843,13692.00000
139,3,5,117.89057,182.12861,182.14537,13177.00000
139,4,0,147.09630,182.56385,188.25425,13444.00000
139,4,1,161.60966,190.20605,167.57655,14582.00000
139,4,2,153.67649,208.99359,151.60744,12830.00000
139,4,3,132.64520,220.02215,155.31768,13282.00000
139,4,4,117.19981,213.35717,175.62428,14896.00000
139,4,5,125.19564,193.82549,192.42352,13924.00000
139,5,0,155.26670,194.03473,198.03150,13588.00000
139,5,1,169.96601,201.56756,177.25308,15226.00000
139,5,2,161.85872,220.47515,161.36024,12867.00000
139,5,3,140.19959,231.88394,165.10927,13492.00000
139,5,4,124.65174,225.15443,185.53151,15370.00000
139,5,5,132.70216,205.63513,202.31524,14057.00000
140,0,0,112.24685,126.27281,173.84488,6312.00000
140,0,1,96.30000,133.91803,177.43986,6431.00000
140,0,2,83.85474,125.09043,189.39963,6425.00000
140,0,3,88.51524,108.62020,197.19422,6418.00000
140,0,4,105.33289,100.47286,193.49360,6447.00000
140,0,5,116.75198,109.35438,181.97415,6304.00000
140,1,0,119.05947,133.37903,180.10592,6498.00000
140,1,1,99.98740,142.58939,184.35405,6582.00000
140,1,2,85.12647,131.99844,198.66661,6607.00000
140,1,3,90.72020,112.24242,208.01596,6575.00000
140,1,4,110.87020,102.42216,203.60138,6611.00000
140,1,5,124.47518,113.13176,189.83551,6553.00000
140,2,0,124.91622,140.12563,190.27447,9830.00000
140,2,1,105.35810,149.56568,194.63511,9913.00000
140,2,2,90.22263,138.76706,209.22533,9904.00000
140,2,3,95.95314,118.54313,218.79742,9904.00000
140,2,4,116.55824,108.49254,214.25467,9948.00000
140,2,5,130.45290,119.41692,200.24373,9820.00000
140,3,0,132.57894,148.67553,201.74563,12624.00000
140,3,1,111.54738,158.83887,206.42446,12691.00000
140,3,2,95.28701,147.29542,222.08509,12778.00000
140,3,3,101.45077,125.51269,232.39044,12757.00000
140,3,4,123.63273,114.87289,227.39244,12667.00000
140,3,5,138.60141,126.42316,212.42661,12698.00000
140,4,0,140.22541,157.23260,214.56073,13637.00000
140,4,1,118.20071,167.86040,219.45897,13632.00000
140,4,2,101.34514,156.12617,235.57277,13999.00000
140,4,3,107.75096,133.22925,246.42403,14094.00000
140,4,4,130.80518,122.47033,241.06709,13520.00000
140,4,5,146.56753,134.29151,225.48430,13875.00000
140,5,0,147.54764,165.38510,227.73438,13851.00000
140,5,1,124.87213,176.33808,232.77978,13774.00000
140,5,2,107.85135,164.70350,248.87775,14555.00000
140,5,3,114.44573,141.21195,260.00137,14685.00000
140,5,4,137.67111,130.51409,254.53650,13628.00000
140,5,5,153.90110,142.62319,238.53887,14181.00000
141,0,0,10.38521,183.34249,158.24635,6485.00000
141,0,1,22.96668,191.82500,146.16898,6593.00000
141,0,2,15.69786,202.44572,131.62240,6427.00000
141,0,3,-2.37810,204.27270,129.60109,5882.00000
141,0,4,-13.73296,197.11612,139.78484,6079.00000
141,0,5,-8.39872,186.24753,154.70537,6508.00000
141,1,0,11.71727,190.22472,167.54329,6676.00000
141,1,1,26.79751,200.39182,153.05836,6775.00000
141,1,2,18.07014,213.11045,135.66739,6624.00000
141,1,3,-3.59969,215.28201,133.23576,6022.00000
141,1,4,-17.23533,206.71778,145.45589,6217.00000
141,1,5,-10.79421,193.72934,163.28187,6740.00000
141,2,0,12.06660,200.89733,175.86578,10082.00000
141,2,1,27.51924,211.27198,161.08090,10198.00000
141,2,2,18.64586,224.25234,143.32330,9947.00000
141,2,3,-3.52818,226.46974,140.84189,9054.00000
141,2,4,-17.52366,217.72585,153.33356,9362.00000
141,2,5,-10.95375,204.46961,171.52886,10142.00000
141,3,0,12.85270,212.99912,186.67919,13026.00000
141,3,1,29.46645,224.16303,170.76033,13123.00000
141,3,2,19.97522,238.08799,151.70927,12760.00000
141,3,3,-3.93191,240.49747,149.01250,11656.00000
141,3,4,-18.91345,231.02025,162.54163,11964.00000
141,3,5,-11.92488,216.83625,182.00539,13076.00000
141,4,0,13.44342,226.30738,197.57290,14312.00000
141,4,1,30.76784,237.95868,180.97468,14344.00000
141,4,2,20.96511,252.43798,161.15984,13895.00000
141,4,3,-3.82956,254.93131,158.33923,12676.00000
141,4,4,-19.52513,244.89075,172.68974,12813.00000
141,4,5,-12.43998,230.30301,192.71794,14329.00000
141,5,0,13.87693,239.92710,207.92002,14802.00000
141,5,1,31.49189,251.76944,191.05604,14824.00000
141,5,2,21.61148,266.45161,170.97211,14325.00000
141,5,3,-3.42284,269.02851,168.08765,12919.00000
141,5,4,-19.61998,258.59827,182.98012,13009.00000
141,5,5,-12.52251,243.96753,203.03072,14851.00000
142,0,0,2.66313,163.18185,179.24674,6313.00000
142,0,1,-16.37386,165.78585,175.95665,6554.00000
142,0,2,-30.55318,154.79603,183.76120,6243.00000
142,0,3,-25.96166,141.86630,194.33014,6268.00000
142,0,4,-7.24121,138.20248,198.44310,6951.00000
142,0,5,7.40973,149.67227,190.31445,6795.00000
142,1,0,4.80695,172.18786,186.34383,6521.00000
142,1,1,-17.93014,175.36134,182.38052,6701.00000
142,1,2,-34.88907,162.24884,191.67916,6457.00000
142,1,3,-29.35404,146.71315,204.37906,6441.00000
142,1,4,-6.92034,142.32070,209.31197,7124.00000
142,1,5,10.59856,156.02925,199.61328,6940.00000
142,2,0,4.40093,180.91661,196.68740,9814.00000
142,2,1,-18.80576,184.16119,192.63424,10131.00000
142,2,2,-36.11330,170.79418,202.08734,9690.00000
142,2,3,-30.41387,154.93107,215.08275,9703.00000
142,2,4,-7.47516,150.39054,220.16128,10718.00000
142,2,5,10.42863,164.39818,210.21932,10440.00000
142,3,0,4.70060,191.93807,208.62432,12575.00000
142,3,1,-20.19265,195.55746,204.12456,13132.00000
142,3,2,-38.40846,181.15413,214.36058,12240.00000
142,3,3,-32.52732,164.08976,228.29924,12445.00000
142,3,4,-7.89109,159.21259,233.77088,13692.00000
142,3,5,11.08869,174.19601,223.11151,13177.00000
142,4,0,4.15417,203.18071,221.60074,13444.00000
142,4,1,-21.48616,207.17587,216.78199,14582.00000
142,4,2,-39.79801,192.27285,227.43543,12830.00000
142,4,3,-33.76084,174.23929,242.13417,13282.00000
142,4,4,-8.50546,169.19323,247.79482,14896.00000
142,4,5,10.78690,184.54244,236.84766,13924.00000
142,5,0,3.22207,214.11011,234.77687,13588.00000
142,5,1,-22.51959,218.23663,229.78735,15226.00000
142,5,2,-40.75910,203.20207,240.60814,12867.00000
142,5,3,-34.62249,184.59709,255.75840,13492.00000
142,5,4,-9.20502,179.51056,261.43019,15370.00000
142,5,5,10.04770,194.90197,250.47833,14057.00000
143,0,0,33.11730,168.48164,171.12395,6312.00000
143,0,1,38.64932,155.17542,181.98751,6431.00000
143,0,2,57.15916,149.42829,181.53642,6425.00000
143,0,3,69.22818,157.79481,169.78549,6418.00000
143,0,4,63.50547,171.87035,158.29475,6447.00000
143,0,5,45.72292,176.87230,159.15276,6304.00000
143,1,0,32.00851,176.92299,179.10047,6498.00000
143,1,1,38.55266,160.98388,192.12891,6582.00000
143,1,2,60.70356,154.13705,191.56037,6607.00000
143,1,3,75.17878,164.17571,177.46449,6575.00000
143,1,4,68.36495,181.05144,163.65399,6611.00000
143,1,5,47.08549,186.98680,164.77039,6553.00000
143,2,0,34.52731,186.16971,188.65930,9830.00000
143,2,1,41.24394,169.82645,202.01724,9913.00000
143,2,2,63.82017,162.85935,201.43356,9904.00000
143,2,3,78.63756,173.14021,187.00372,9904.00000
143,2,4,71.65143,190.38551,172.86107,9948.00000
143,2,5,49.96300,196.46823,174.01105,9820.00000
143,3,0,36.50862,197.50739,200.10208,12624.00000
143,3,1,43.71741,179.92789,214.47239,12691.00000
143,3,2,67.93331,172.43409,213.88992,12778.00000
143,3,3,83.89254,183.49782,198.34719,12757.00000
143,3,4,76.20211,202.00803,183.23249,12667.00000
143,3,5,53.04127,208.62643,184.33630,12698.00000
143,4,0,39.55233,209.39804,212.15476,13637.00000
143,4,1,47.10764,190.98856,227.18936,13632.00000
143,4,2,72.00599,183.15767,226.73588,13999.00000
143,4,3,88.82530,194.72899,210.41813,14094.00000
143,4,4,80.56331,213.88291,194.89990,13520.00000
143,4,5,56.47465,220.94459,195.84056,13875.00000
143,5,0,43.19765,221.16785,224.06301,13851.00000
143,5,1,50.97285,202.21485,239.55275,13774.00000
143,5,2,75.87705,194.22260,239.20607,14555.00000
143,5,3,93.11692,206.11054,222.45682,14685.00000
143,5,4,84.67340,225.37053,206.91697,13628.00000
143,5,5,59.93712,232.66503,207.85149,14181.00000
144,0,0,-76.52460,168.61849,156.44813,6485.00000
144,0,1,-58.92563,167.75231,164.54969,6593.00000
144,0,2,-44.91331,178.74731,156.80350,6427.00000
144,0,3,-48.42021,189.47443,142.42315,5882.00000
144,0,4,-63.50463,190.59057,135.00205,6079.00000
144,0,5,-78.56122,180.44085,141.28575,6508.00000
144,1,0,-82.06424,174.86395,164.56472,6676.00000
144,1,1,-60.96213,173.82458,174.27128,6775.00000
144,1,2,-44.21508,187.00681,164.99003,6624.00000
144,1,3,-48.41788,199.84991,147.73892,6022.00000
144,1,4,-66.51427,201.21435,138.83569,6217.00000
144,1,5,-84.48169,189.04974,146.39528,6740.00000
144,2,0,-85.81413,184.70465,173.07292,10082.00000
144,2,1,-64.25641,183.60987,183.02662,10198.00000
144,2,2,-47.14602,197.04478,173.57693,9947.00000
144,2,3,-51.45416,210.18359,155.92548,9054.00000
144,2,4,-69.96771,211.61698,146.78411,9362.00000
144,2,5,-88.30847,199.20387,154.49720,10142.00000
144,3,0,-91.15863,195.82677,183.64345,13026.00000
144,3,1,-67.95744,194.65512,194.33886,13123.00000
144,3,2,-49.59173,209.05302,184.22294,12760.00000
144,3,3,-54.21144,223.23199,165.19023,11656.00000
144,3,4,-74.20741,224.68644,155.42561,11964.00000
144,3,5,-93.84080,211.42544,163.64384,13076.00000
144,4,0,-96.24115,208.07937,194.60580,14312.00000
144,4,1,-72.04567,206.86612,205.76359,14344.00000
144,4,2,-52.92242,221.80193,195.29485,13895.00000
144,4,3,-57.69447,236.49967,175.54259,12676.00000
144,4,4,-78.83664,237.95059,165.34436,12813.00000
144,4,5,-99.07152,224.36678,173.72050,14329.00000
144,5,0,-100.78814,220.61067,205.33143,14802.00000
144,5,1,-76.19950,219.37491,216.68014,14824.00000
144,5,2,-56.79640,234.48990,206.11558,14325.00000
144,5,3,-61.56258,249.37548,186.18117,12919.00000
144,5,4,-83.47691,250.82477,175.66524,13009.00000
144,5,5,-103.74176,237.20092,184.04294,14851.00000
145,0,0,-104.28674,158.17101,151.23163,6313.00000
145,0,1,-106.72731,169.90162,135.85473,6554.00000
145,0,2,-121.88624,168.96534,123.52304,6243.00000
145,0,3,-134.00712,156.93428,126.40403,6268.00000
145,0,4,-132.74770,144.57369,141.45145,6951.00000
145,0,5,-116.98976,145.62993,154.21283,6795.00000
145,1,0,-106.91338,165.51944,159.90193,6521.00000
145,1,1,-109.77756,179.57947,141.54802,6701.00000
145,1,2,-127.86594,178.48204,126.79626,6457.00000
145,1,3,-142.42456,164.01680,130.27254,6441.00000
145,1,4,-140.91963,149.20336,148.30571,7124.00000
145,1,5,-122.09792,150.46345,163.57188,6940.00000
145,2,0,-113.34026,174.35798,167.89698,9814.00000
145,2,1,-116.25468,188.71212,149.16277,10131.00000
145,2,2,-134.67742,187.60038,134.09772,9690.00000
145,2,3,-149.55199,172.80874,137.69736,9703.00000
145,2,4,-148.06000,157.62448,156.13114,10718.00000
145,2,5,-128.79871,158.90683,171.71833,10440.00000
145,3,0,-120.19452,184.95792,178.12991,12575.00000
145,3,1,-123.14029,200.45419,158.02494,13132.00000
145,3,2,-142.89417,199.03616,142.15605,12240.00000
145,3,3,-158.94049,183.24981,145.81303,12445.00000
145,3,4,-157.35361,166.94345,165.61843,13692.00000
145,3,5,-136.78442,168.40142,182.14537,13177.00000
145,4,0,-128.17329,196.31221,188.25425,13444.00000
145,4,1,-130.95658,212.47681,167.57655,14582.00000
145,4,2,-151.27608,210.73758,151.60744,12830.00000
145,4,3,-168.26388,194.14365,155.31768,13282.00000
145,4,4,-166.69800,177.39461,175.62428,14896.00000
145,4,5,-145.65143,178.96348,192.42352,13924.00000
145,5,0,-136.55796,207.62742,198.03150,13588.00000
145,5,1,-139.17977,223.93507,177.25308,15226.00000
145,5,2,-159.66725,222.06734,161.36024,12867.00000
145,5,3,-177.21069,204.99380,165.10927,13492.00000
145,5,4,-175.61509,188.12738,185.53151,15370.00000
145,5,5,-154.56341,189.75199,202.31524,14057.00000
146,0,0,-85.40640,145.77353,173.84488,6312.00000
146,0,1,-97.60528,132.96968,177.43986,6431.00000
146,0,2,-93.05553,118.40565,189.39963,6425.00000
146,0,3,-75.95124,117.74847,197.19422,6418.00000
146,0,4,-63.00572,131.22535,193.49360,6447.00000
146,0,5,-67.92386,144.83008,181.97415,6304.00000
146,1,0,-90.05960,154.44867,180.10592,6498.00000
146,1,1,-104.71277,139.15621,184.35405,6582.00000
146,1,2,-99.23246,121.74984,198.66661,6607.00000
146,1,3,-78.71481,120.96484,208.01596,6575.00000
146,1,4,-63.14850,137.09400,203.60138,6611.00000
146,1,5,-69.12976,153.34256,189.83551,6553.00000
146,2,0,-94.66616,162.10358,190.27447,9830.00000
146,2,1,-109.68798,146.41984,194.63511,9913.00000
146,2,2,-104.09500,128.68819,209.22533,9904.00000
146,2,3,-83.09007,127.88869,218.79742,9904.00000
146,2,4,-67.16407,144.37950,214.25467,9948.00000
146,2,5,-73.26009,160.96993,200.24373,9820.00000
146,3,0,-100.42970,172.03331,201.74563,12624.00000
146,3,1,-116.59472,155.17176,206.42446,12691.00000
146,3,2,-110.64097,136.14010,222.08509,12778.00000
146,3,3,-88.01966,135.27096,232.39044,12757.00000
146,3,4,-71.04600,153.07938,227.39244,12667.00000
146,3,5,-77.40539,170.88467,212.42661,12698.00000
146,4,0,-106.20506,181.94983,214.56073,13637.00000
146,4,1,-123.11870,164.28726,219.45897,13632.00000
146,4,2,-117.16745,144.63058,235.57277,13999.00000
146,4,3,-93.41167,143.64734,246.42403,14094.00000
146,4,4,-76.05519,162.24852,241.06709,13520.00000
