global_time,crystal,edep,x,y,z,slice_sect,time
 28638020221.71615,28,64.292,-146.085,78.131,-189.603,01,111679698.506
 28948039921.95775,15,950.145,197.073,44.965,-123.848,03,38279116.295
 28948039921.95775,42,10.880,214.812,-19.244,-126.411,14,38279116.517
 28948039921.95775,21,50.890,42.451,217.508,-167.756,34,38279116.431
 28948039921.95775,21,101.513,42.117,227.735,-175.376,34,38279116.473
 28948039921.95775,21,71.100,47.827,245.019,-186.748,54,38279116.545
 28948039921.95775,21,428.147,47.833,245.465,-186.982,54,38279116.546
 28948039921.95775,21,270.364,56.273,248.987,-193.513,54,38279116.584
 29028034141.32121,0,211.309,44.359,62.376,-263.733,35,75173529.942
 29028034141.32121,0,186.261,44.387,62.940,-264.476,35,75173529.945
 29028034141.32121,0,455.826,43.388,63.776,-266.349,35,75173529.952
 29028034141.32121,6,22.724,-58.526,-14.814,-235.592,05,75173530.394
 29028034141.32121,6,94.846,-62.746,-17.444,-236.966,05,75173530.411
 29028034141.32121,6,82.316,-86.448,-7.851,-307.192,50,75173530.666
 29028034141.32121,6,118.718,-84.226,-11.710,-306.410,55,75173530.681
 29103207670.34670,22,110.405,16.091,128.586,-200.864,04,13452873.388
 29103207670.34670,5,310.799,-16.810,124.120,-268.485,45,13452873.578
 29235476907.43703,26,729.658,-117.595,141.985,-257.115,54,212179039.068
 29235476907.43703,26,392.538,-115.239,144.766,-259.615,54,212179039.083
 29235476907.43703,26,82.070,-115.069,137.984,-260.696,54,212179039.106
 29235476907.43703,26,27.991,-116.022,139.156,-262.228,54,212179039.113
 29235476907.43703,26,100.743,-118.758,134.747,-262.868,54,212179039.131
 29620990124.59352,44,142.598,155.102,-65.347,-173.780,01,128282027.203
 29620990124.59352,44,639.767,164.051,-74.030,-182.246,11,128282027.253
 29620990124.59352,44,204.825,166.289,-70.908,-184.445,11,128282027.268
 29620990124.59352,44,184.810,162.201,-78.845,-191.274,21,128282027.305
 30022438311.89886,2,397.647,89.506,41.498,-216.127,05,29304114.868
 30022438311.89886,13,467.997,117.013,-4.160,-296.891,51,29304115.193
 30022438311.89886,16,122.905,150.219,46.706,-195.134,15,29304114.910
 30022438311.89886,16,166.999,157.291,45.532,-201.926,25,29304114.943
 30022438311.89886,16,647.397,166.184,38.266,-209.866,25,29304114.990
 30022438311.89886,16,88.555,148.397,32.622,-192.555,05,29304115.074
 30022438311.89886,16,38.789,148.408,27.977,-194.498,05,29304115.091
 30022438311.89886,16,107.355,148.644,31.520,-199.752,15,29304115.112
 30051742425.97280,8,387.731,-122.502,-15.401,-205.928,01,119892152.475
 30051742425.97280,8,193.705,-146.485,21.040,-253.365,43,119892152.690
 30051742425.97280,8,57.724,-146.413,21.932,-260.627,44,119892152.714
 30051742425.97280,8,225.829,-146.606,22.067,-261.058,44,119892152.716
 30051742425.97280,8,54.674,-151.907,6.783,-268.275,41,119892152.775
 30051742425.97280,8,252.337,-168.104,1.710,-273.195,52,119892152.834
 30321260400.76578,4,98.422,-55.894,73.553,-237.994,10,33057816.044
 30321260400.76578,4,44.134,-54.707,76.511,-240.689,10,33057816.058
 30321260400.76578,4,339.233,-52.787,79.744,-241.141,20,33057816.071
 30385287975.17900,5,284.472,-37.258,129.784,-196.085,02,61759685.878
 30385287975.17900,5,664.757,-36.523,130.609,-203.128,02,61759685.902
 30447047660.26301,8,419.557,-147.370,-12.550,-246.835,31,52283435.779
 30447047660.26301,32,35.607,-176.290,-25.737,-258.581,52,52283435.892
 31005299172.37581,12,1038.396,85.152,-44.863,-289.675,40,36740362.770
 31005299172.37581,12,146.841,83.594,-45.429,-289.565,40,36740362.775
 31005299172.37581,12,7.235,87.714,-40.067,-288.752,40,36740362.798
 31005299172.37581,12,140.527,87.758,-40.052,-288.760,40,36740362.798
 31042039534.12666,11,136.814,-87.264,-125.182,-257.947,44,213216251.745
 31042039534.12666,11,352.652,-86.685,-130.616,-269.989,54,213216251.789
 31278652085.95261,26,311.919,-101.328,157.045,-258.150,53,27435839.558
 31278652085.95261,26,225.019,-100.261,147.409,-226.138,33,27435839.670
 31365808114.85824,20,320.307,119.949,111.183,-209.289,22,37351166.169
 31492253857.61688,20,274.144,105.323,157.729,-191.722,20,180349234.998
 31492253857.61688,20,225.932,106.610,158.517,-194.378,20,180349235.008
 31492253857.61688,20,295.921,104.428,159.889,-195.917,20,180349235.018
 32741685097.19863,10,45.574,52.550,-128.744,-250.756,33,267708597.611
 33009393693.85266,16,988.840,133.026,27.530,-200.898,04,352413796.582
 33009393693.85266,16,8.321,132.039,27.255,-201.553,04,352413796.587
 33009393693.85266,16,47.000,130.508,25.655,-202.089,04,352413796.594
 33009393693.85266,16,36.541,132.158,23.399,-198.065,04,352413796.610
 33009393693.85266,16,91.298,131.980,23.034,-198.674,04,352413796.613
 33380442158.99060,32,957.017,-185.273,-45.002,-200.653,31,29748124.465
 33380442158.99060,32,214.983,-168.199,-41.747,-191.893,11,29748124.530
 33410190282.53238,36,949.083,38.846,-198.323,-169.311,21,100273347.664
 33410190282.53238,36,49.609,45.752,-189.559,-154.588,02,100273347.726
 33410190282.53238,36,57.120,42.475,-188.004,-152.501,03,100273347.740
 33410190282.53238,36,116.188,34.963,-209.597,-160.930,25,100273347.821
 33599936649.28471,14,896.704,78.248,-54.020,-230.389,10,2326114.483
 33599936649.28471,6,37.115,-40.052,-7.796,-235.181,04,2326114.952
 33599936649.28471,6,2.070,-40.707,-1.908,-240.521,04,2326114.978
 33599936649.28471,6,184.834,-39.130,13.032,-249.831,13,2326115.037
 34207508301.10205,25,93.069,-120.266,191.157,-174.966,30,59682004.758
 34267190304.90741,13,252.139,102.136,-28.835,-235.962,10,89703602.329
 34267190304.90741,13,271.828,91.767,6.389,-269.096,31,89703602.494
 34356893906.22887,37,721.972,-19.022,-229.571,-209.465,55,579305780.610
 34356893906.22887,38,169.237,-12.195,-228.206,-215.557,50,579305780.641
 34356893906.22887,37,52.667,-9.339,-242.774,-205.315,50,579305780.741
 34356893906.22887,37,103.832,-9.278,-242.988,-205.521,50,579305780.742
 35354502372.57946,18,540.394,75.042,193.073,-160.430,23,3806693.903
 35354502372.57946,18,18.492,80.003,192.121,-179.142,22,3806693.968
 35354502372.57946,18,235.939,88.722,196.236,-203.420,41,3806694.055
 35354502372.57946,18,49.560,88.400,200.309,-205.134,41,3806694.070
 35354502372.57946,18,48.217,84.017,205.830,-207.988,41,3806694.095
 35354502372.57946,22,37.375,64.348,209.253,-232.049,52,3806694.199
 35354502372.57946,22,38.958,64.706,211.555,-232.440,52,3806694.362
 35354502372.57946,22,1.453,64.060,212.288,-232.158,52,3806694.366
 35354502372.57946,22,83.404,63.465,212.434,-231.663,52,3806694.368
 35452470989.25129,31,928.019,-197.581,-43.463,-156.755,10,34016067.620
 35452470989.25129,31,34.240,-197.875,-46.302,-156.990,10,34016067.630
 35452470989.25129,30,74.874,-186.967,-75.750,-166.702,20,34016067.739
 35452470989.25129,30,55.654,-185.456,-92.295,-200.880,31,34016067.866
 35452470989.25129,30,100.860,-184.460,-95.182,-202.071,31,34016067.877
 35452470989.25129,30,41.332,-184.472,-94.856,-202.287,31,34016067.878
 35452470989.25129,30,98.021,-185.695,-95.495,-201.665,31,34016067.883
 35865973415.81744,43,2.740,170.245,-97.685,-154.943,14,110714769.074
 35865973415.81744,43,18.937,189.875,-106.451,-148.803,24,110714769.149
 36337026954.26334,28,1055.984,-135.625,104.805,-189.976,12,156795312.145
 36493822265.55416,27,533.508,-175.208,60.574,-149.194,00,7090393.297
 36493822265.55416,27,379.561,-177.575,58.746,-151.926,00,7090393.310
 36493822265.55416,29,166.638,-183.377,38.298,-161.318,15,7090393.495
 36574685756.01254,37,924.717,-24.861,-227.793,-131.841,22,20032830.707
 36574685756.01254,37,42.330,-25.477,-221.473,-137.363,22,20032830.735
 36574685756.01254,37,166.418,-31.714,-201.674,-140.489,04,20032830.805
 36574685756.01254,37,30.925,-35.017,-204.257,-128.607,03,20032830.847
 36594718585.83778,13,567.201,85.570,-19.633,-252.846,21,276825.154
 36594718585.83778,13,274.638,83.387,-17.006,-257.626,21,276825.174
 36594718585.83778,12,162.159,74.429,-33.433,-271.289,35,276825.251
 36594718585.83778,12,46.428,69.151,-30.713,-262.426,25,276825.287
 36594718585.83778,12,25.974,73.361,-26.941,-261.548,25,276825.306
 36594718585.83778,12,95.601,71.655,-24.798,-262.582,25,276825.316
 36594995410.09946,28,609.401,-146.328,74.485,-173.382,01,58101760.479
 36594995410.09946,28,257.950,-145.862,68.847,-186.636,00,58101760.527
 36594995410.09946,28,155.356,-131.539,81.832,-195.495,03,58101760.598
 36594995410.09946,28,56.564,-131.521,80.436,-194.419,03,58101760.603
 36594995410.09946,28,10.462,-131.361,81.315,-195.002,03,58101760.607
 36594995410.09946,28,3.172,-133.056,81.881,-195.778,03,58101760.613
 36594995410.09946,28,79.095,-136.456,86.130,-197.584,12,58101760.633
 37452061507.87865,37,26.094,3.010,-197.025,-135.205,01,72560808.977
 37452061507.87865,37,570.149,5.528,-213.346,-145.047,11,72560809.041
 37452061507.87865,36,79.719,13.606,-215.865,-159.148,25,72560809.096
 37452061507.87865,38,101.450,12.717,-220.099,-234.224,50,72560809.347
 37452061507.87865,38,181.387,20.698,-199.834,-252.413,54,72560809.481
 38295897180.99939,43,115.519,251.592,-102.435,-150.807,52,128352112.693
 38424249292.65649,17,94.372,141.754,106.708,-181.170,13,100968312.087
 38424249292.65649,17,396.621,180.097,119.163,-218.042,43,100968312.269
 38666000604.50026,27,1089.528,-170.300,53.313,-155.948,00,59230756.439
 38778710432.68636,43,818.080,198.244,-75.817,-141.537,11,40290958.026
 38778710432.68636,43,89.455,175.277,-99.853,-159.064,14,40290958.151
 38819001389.86136,39,43.324,94.639,-212.844,-153.880,34,17790456.239
 38819001389.86136,39,767.784,94.693,-212.938,-153.981,34,17790456.240
 38819001389.86136,39,206.608,93.002,-199.000,-166.632,34,17790456.303
 38819001389.86136,39,154.200,96.476,-203.472,-163.290,34,17790456.325
 39434819179.13196,39,1172.000,115.231,-155.793,-140.273,01,65848325.197
 39601508975.36423,18,1004.717,92.672,188.316,-137.134,14,83130916.708
 39601508975.36423,18,97.282,99.127,181.128,-139.952,15,83130916.742
 39601508975.36423,18,231.000,99.253,180.700,-139.497,15,83130916.744
 39684639891.23370,26,242.098,-86.500,157.970,-186.547,11,63944629.781
 40041123868.61989,21,1094.874,20.144,188.857,-149.208,05,732950107.898
 40843594902.77883,20,1108.452,95.880,127.334,-230.596,33,24090656.406
 40843594902.77883,20,29.715,93.070,123.064,-199.644,13,24090656.511
 40843594902.77883,20,40.863,92.677,122.806,-199.395,03,24090656.513
 40843594902.77883,20,9.751,89.288,128.827,-198.542,14,24090656.537
 40843594902.77883,20,23.008,88.833,133.460,-194.536,15,24090656.557
 40843594902.77883,20,121.211,88.111,133.663,-194.474,15,24090656.560
 40843594902.77883,25,533.633,-77.211,210.542,-155.714,24,24090656.377
 40843594902.77883,25,448.519,-136.651,222.794,-182.055,51,24090656.598
 40843594902.77883,25,77.289,-136.179,222.722,-181.712,51,24090656.600
 40867685558.24515,28,382.631,-154.899,67.098,-195.462,10,357824151.730
 40867685558.24515,28,579.601,-191.747,72.281,-207.574,30,357824151.860
 40867685558.24515,28,209.769,-173.302,83.015,-186.676,21,357824151.960
 41278541383.65829,40,856.367,64.713,-125.217,-189.635,04,80961418.571
 41278541383.65829,39,43.247,91.019,-169.005,-137.364,04,80961418.844
 41359502801.44138,2,756.320,96.742,81.186,-211.505,01,10681099.301
 41359502801.44138,2,74.668,96.657,66.388,-231.656,10,10681099.384
 41359502801.44138,0,125.466,80.570,30.546,-253.756,21,10681099.572
 41359502801.44138,0,148.131,87.869,37.742,-255.868,21,10681099.607
 41370183899.92035,9,831.376,-43.437,-33.150,-259.371,22,229614135.131
 41370183899.92035,12,340.624,34.231,-6.183,-269.456,24,229614135.407
 41619151027.34064,14,507.814,74.723,-104.850,-278.642,45,153740768.156
 41619151027.34064,10,6.396,46.696,-94.906,-269.462,32,153740768.294
 41619151027.34064,10,139.483,43.913,-95.757,-269.418,32,153740768.303
 41838547977.16495,2,914.890,124.201,46.411,-282.613,55,96455460.660
 41838547977.16495,2,82.231,132.306,40.809,-281.508,54,96455460.693
 41838547977.16495,2,142.615,135.561,40.739,-283.038,54,96455460.705
 41838547977.16495,43,963.262,176.329,-95.190,-125.952,03,96455460.408
 42063490440.78173,2,832.074,104.514,94.945,-232.308,21,101550865.352
 42063490440.78173,20,144.201,130.358,120.357,-227.355,32,101550865.474
 42063490440.78173,17,43.420,170.635,120.526,-245.846,52,101550865.622
 42063490440.78173,16,159.347,188.555,52.400,-260.228,55,101550865.903
 42168187632.06222,15,849.487,174.094,40.315,-159.155,00,148984894.739
 42168187632.06222,15,40.136,183.741,29.636,-158.717,05,148984894.787
 42168187632.06222,15,220.624,193.610,21.642,-164.012,15,148984894.833
 42168187632.06222,15,18.625,215.777,61.333,-163.147,31,148984894.985
 42168187632.06222,15,71.204,218.308,67.821,-157.650,32,148984895.015
 42168187632.06222,15,132.925,206.602,70.072,-169.106,31,148984895.070
 42724271605.29179,42,822.844,185.150,-0.224,-174.221,12,2507996.329
 43449275945.70976,36,591.189,36.856,-195.702,-134.919,04,45920422.740
 43449275945.70976,36,398.421,25.653,-204.733,-140.957,15,45920422.792
 43449275945.70976,36,19.584,41.413,-203.794,-133.210,04,45920422.850
 43449275945.70976,36,162.806,41.496,-203.842,-133.226,04,45920422.851
 44427078476.19372,19,510.704,125.780,158.649,-136.574,01,302524736.410
 44427078476.19372,19,68.534,126.475,159.469,-136.364,01,302524736.413
 44427078476.19372,19,278.654,126.972,160.072,-135.906,01,302524736.416
 44863377339.74541,16,607.868,181.126,-13.546,-212.626,32,245635830.905
 44863377339.74541,16,189.568,177.859,-10.115,-224.587,32,245635830.948
 44863377339.74541,16,153.067,183.390,-6.910,-230.079,42,245635830.976
 44863377339.74541,16,92.787,185.028,1.722,-224.320,32,245635831.011
 44863377339.74541,16,128.710,178.363,-0.118,-233.807,43,245635831.051
 45109013169.71805,5,184.075,-17.750,110.909,-226.131,15,116290131.199
 45109013169.71805,5,419.402,-15.363,120.109,-235.596,25,116290131.244
 45109013169.71805,5,337.320,-16.898,132.922,-235.729,24,116290131.287
 45109013169.71805,5,35.474,-19.967,127.959,-214.411,13,116290131.360
 45109013169.71805,5,16.270,-17.404,126.068,-211.263,03,116290131.375
 45254231844.53916,29,77.254,-185.451,32.644,-181.489,20,166675432.430
 45254231844.53916,29,307.151,-233.883,29.200,-218.980,55,166675432.635
 45254231844.53916,29,729.193,-233.945,29.241,-219.070,55,166675432.635
 45254231844.53916,29,34.859,-224.223,26.874,-215.647,55,166675432.671
 45254231844.53916,29,57.242,-213.233,7.599,-225.971,52,166675432.752
 45437767612.37955,34,983.699,-96.280,-112.893,-194.692,05,34626068.974
 45437767612.37955,34,73.079,-104.230,-110.901,-191.336,05,34626069.003
 45437767612.37955,34,276.222,-104.442,-110.947,-190.478,05,34626069.006
 45798313181.12856,33,716.743,-113.425,-174.353,-141.933,11,129755180.153
 45979776465.75742,40,413.952,66.565,-144.731,-215.809,24,182275940.676
 46385564491.33089,36,862.137,15.039,-210.159,-176.017,20,262151285.000
 46385564491.33089,36,309.863,13.073,-210.704,-174.733,20,262151285.008
 46898857169.85017,5,407.585,-45.730,112.800,-222.959,11,94757953.833
 46898857169.85017,5,568.724,-53.335,107.869,-241.432,21,94757953.902
 46898857169.85017,23,18.221,-52.377,156.495,-175.169,03,94757954.190
 46898857169.85017,23,166.486,-52.523,154.994,-171.943,03,94757954.202
 46993615122.83575,42,971.505,189.722,-43.300,-166.482,10,9503596.362
 46993615122.83575,42,361.495,185.825,-45.572,-171.554,10,9503596.385
 46993615122.83575,27,952.754,-206.823,93.607,-143.931,23,9503596.404
 46993615122.83575,27,49.330,-192.754,85.997,-142.659,13,9503596.457
 46993615122.83575,27,169.916,-191.466,78.986,-145.435,13,9503596.483
 47167909169.32708,3,599.300,-18.797,43.756,-249.676,14,52895586.587
 47167909169.32708,3,149.288,-30.041,45.080,-254.605,24,52895586.629
 47167909169.32708,3,169.392,-34.737,44.162,-266.002,25,52895586.670
 47167909169.32708,3,254.019,-29.936,73.295,-276.805,30,52895586.775
 47220804755.06673,25,444.572,-106.545,229.398,-146.682,43,262607692.929
 47483412447.02086,36,93.983,22.055,-179.679,-161.845,00,91503358.839
 47483412447.02086,36,267.673,22.353,-196.214,-170.158,20,91503358.901
 47483412447.02086,36,348.760,13.913,-224.952,-167.603,35,91503359.001
 47574915805.04992,4,192.816,-86.374,104.516,-227.348,25,11275030.881
 47574915805.04992,28,62.119,-140.206,89.814,-258.746,44,11275031.095
 47574915805.04992,28,8.916,-191.135,96.760,-232.289,51,11275031.288
 47897653746.73798,40,55.553,100.068,-182.709,-203.115,31,97442520.850
 47897653746.73798,40,421.667,102.007,-185.039,-207.269,41,97442520.867
 47897653746.73798,39,204.684,117.400,-189.537,-212.731,40,97442520.923
 47897653746.73798,39,312.390,118.415,-189.202,-212.613,40,97442520.927
 47897653746.73798,39,48.973,117.293,-188.304,-212.975,40,97442520.932
 47897653746.73798,40,113.633,115.891,-190.600,-224.016,50,97442520.976
 48091013900.21667,30,47.515,-161.455,-111.553,-154.436,12,100573082.909
 48191586982.29266,29,734.514,-194.588,6.195,-211.907,32,130204323.514
 48191586982.29266,29,266.712,-195.989,10.506,-212.169,32,130204323.529
 48191586982.29266,29,170.775,-201.125,-6.786,-212.189,43,130204323.590
 48529352370.93820,21,347.805,43.984,208.220,-187.141,35,34252674.488
 49158813288.04744,39,668.037,125.328,-157.164,-177.636,20,11041092.875
 49158813288.04744,41,26.211,136.056,-156.847,-177.274,25,11041092.911
 49158813288.04744,41,198.538,143.824,-156.759,-174.319,35,11041092.939
 49158813288.04744,39,117.323,150.808,-181.436,-182.781,41,11041093.029
 49158813288.04744,39,44.909,151.316,-178.753,-185.628,41,11041093.042
 49158813288.04744,39,28.954,155.931,-184.867,-188.269,41,11041093.069
 49158813288.04744,39,88.029,155.844,-184.742,-188.372,41,11041093.070
 49169854380.02798,36,169.651,32.827,-189.160,-187.471,21,96079904.527
 49169854380.02798,36,760.462,25.851,-227.037,-212.606,50,96079904.681
 49169854380.02798,38,54.906,10.716,-224.853,-214.592,50,96079904.732
 49169854380.02798,38,183.165,7.538,-224.094,-217.741,50,96079904.747
 49169854380.02798,38,164.816,7.659,-224.332,-217.658,50,96079904.748
 49265934283.65981,38,198.369,27.868,-169.007,-187.274,15,105092970.753
 49265934283.65981,40,149.022,40.534,-158.959,-185.229,12,105092970.808
 49371027253.52015,16,534.492,183.209,58.090,-218.042,30,214905831.614
 49371027253.52015,16,277.874,183.756,51.059,-236.374,45,214905831.679
 49371027253.52015,2,359.634,160.766,69.017,-255.405,53,214905831.796
 49949074012.43846,33,65.291,-180.713,-200.531,-166.492,53,245702205.416
 50194776216.79648,3,1051.830,-44.838,99.077,-292.612,50,379259162.515
 50194776216.79648,3,102.430,-49.091,94.215,-290.023,40,379259162.539
 50194776216.79648,3,23.758,-47.009,91.357,-292.476,50,379259162.553
 50194776216.79648,3,14.140,-47.154,91.235,-293.140,50,379259162.555
