edep,crystal,slice_sect,num_of_int
118.932,32,21,1
1280.0009999999997,2,32,4
1415.475,44,5,1
9.041,53,4,1
235.337,51,21,1
80.0,120,2,1
480.0,134,15,5
447.755,156,2,1
121.987,153,25,1
182.791,153,35,2
371.269,50,23,1
495.01599999999996,50,34,2
363.637,113,21,1
137.472,113,42,4
80.0,5,2,1
266.051,146,43,3
353.863,41,13,1
290.72,44,41,1
34.918,44,31,1
200.499,44,21,1
292.791,144,23,1
1387.2079999999999,144,42,7
80.0,162,3,2
305.273,28,1,1
173.533,84,0,1
191.015,27,1,3
91.097,67,13,1
306.907,130,2,1
489.111,130,32,2
66.203,164,2,1
480.0,37,31,1
568.693,149,0,1
184.505,149,5,3
83.67999999999999,133,5,2
291.779,153,10,1
976.819,153,25,1
105.889,153,20,1
98.566,153,30,1
72.365,153,21,1
10.237,153,31,1
124.344,155,30,1
80.0,61,4,1
115.424,123,3,1
364.57599999999996,123,22,4
80.0,119,5,1
40.823,14,23,1
115.423,41,21,1
157.373,14,13,1
498.43,151,14,1
381.57,151,15,1
471.194,63,45,1
219.877,66,52,1
1520.101,51,10,4
266.16,35,25,1
213.84,35,14,1
511.467,38,22,1
198.868,38,33,2
134.555,11,51,2
35.11,11,50,3
113.319,11,51,1
240.929,38,3,3
79.08,7,34,1
480.0,73,5,1
342.962,24,0,1
132.431,24,33,1
214.464,66,44,1
190.142,27,33,1
906.3410000000001,88,33,2
73.617,88,32,1
512.931,47,50,2
80.0,135,2,1
142.0,46,4,1
113.66400000000002,95,14,2
224.336,95,25,1
121.925,151,32,1
420.406,151,42,1
97.646,150,45,2
67.73,150,44,1
29.409,150,54,1
676.172,39,52,2
730.056,158,4,1
591.583,156,41,3
260.762,156,42,2
122.53,156,41,2
36.265,156,42,1
81.625,156,41,1
80.0,62,0,1
408.843,109,55,3
670.199,65,4,1
609.801,113,33,1
1680.0,125,20,5
77.554,152,4,1
222.175,152,3,1
180.271,150,1,1
620.062,132,25,2
98.038,133,41,1
161.9,133,31,1
572.431,51,20,1
409.565,51,30,1
298.004,51,35,2
1221.04,58,33,2
222.521,151,22,1
247.403,148,25,1
399.029,149,41,1
233.568,149,32,3
628.416,71,21,1
27.413,71,31,1
288.589,116,43,1
1015.443,51,45,1
210.462,51,40,1
80.0,57,32,1
942.156,110,32,1
337.844,113,32,1
80.0,78,1,1
212.49,63,21,1
149.355,65,25,2
118.154,65,15,1
333.277,113,34,1
127.94,113,44,1
89.293,113,53,1
196.90699999999998,113,52,3
132.584,113,51,2
575.805,14,51,1
64.568,13,51,2
118.088,13,50,2
80.0,31,5,1
448.582,71,4,2
265.739,69,22,3
165.68,69,31,1
893.218,104,0,1
38.907,103,0,1
347.875,103,11,1
80.001,65,4,3
480.0,118,23,3
762.446,164,32,3
117.555,164,42,2
1143.473,13,22,3
136.526,0,22,2
856.428,87,24,1
129.075,87,32,1
103.126,87,31,1
80.0,29,1,1
255.785,61,55,4
668.131,82,22,1
1425.701,91,20,1
108.747,91,0,1
31.102,82,4,1
114.451,157,0,1
24.713,95,3,1
180.607,47,31,1
63.679,95,54,1
211.00099999999998,95,41,2
225.545,102,1,1
128.689,102,22,1
525.765,106,31,2
181.216,43,52,3
179.929,43,53,1
80.0,54,13,1
156.376,54,23,1
193.951,51,42,2
241.744,51,15,1
383.302,85,21,1
896.698,84,25,1
179.165,139,10,1
357.58799999999997,138,20,2
56.821,138,31,1
350.43600000000004,135,45,5
80.0,0,3,1
173.602,134,24,2
742.9090000000001,110,10,3
537.091,110,20,2
182.036,110,10,2
80.0,34,5,1
480.0,145,3,2
1028.845,73,12,1
251.155,73,2,1
685.422,13,22,1
510.566,13,31,1
107.475,0,40,1
376.537,1,40,3
80.0,81,4,1
35.82,41,4,1
38.632,43,34,1
218.25900000000001,43,44,2
66.762,85,53,3
120.526,85,43,1
663.52,131,15,1
58.825,131,5,1
157.655,81,2,2
171.446,79,54,3
111.738,125,54,1
1334.648,96,1,2
242.44699999999997,133,5,3
102.90700000000001,134,1,2
80.0,88,1,2
480.11,98,2,2
184.865,98,12,2
215.024,53,12,1
1077.3210000000001,43,4,2
202.679,24,12,1
1164.973,27,25,1
304.133,27,42,1
53.31,27,52,1
157.584,27,53,4
76.299,48,1,1
219.643,48,11,2
364.731,24,30,1
249.5,24,40,1
265.769,24,50,2
43.01,142,1,1
80.0,104,2,1
170.34799999999998,57,14,2
309.65200000000004,21,22,2
165.336,86,1,1
471.653,86,11,1
275.667,86,21,1
367.344,86,20,3
277.142,46,22,1
273.148,46,31,1
80.0,97,4,2
92.588,84,0,2
83.206,84,10,1
64.111,84,33,1
240.09500000000003,81,34,2
113.798,113,23,1
920.214,113,33,2
245.988,65,32,1
1377.429,134,1,1
302.571,157,14,1
80.0,69,5,1
679.731,155,3,2
200.269,155,13,3
982.684,27,12,1
150.272,27,3,1
80.0,123,2,1
291.625,47,22,1
188.376,57,14,2
102.209,66,5,1
183.537,153,23,1
778.51,153,43,1
229.00400000000002,123,53,4
88.949,123,43,1
15.896,153,5,1
1664.1039999999998,153,25,2
62.002,81,14,1
11.149,33,31,1
102.018,33,41,1
366.833,35,45,1
421.009,20,11,2
224.331,17,31,1
234.66,17,30,2
1012.071,85,31,1
28.223,85,25,1
80.284,89,23,1
159.422,77,12,1
299.47,13,24,1
448.435,13,25,1
329.075,13,35,1
1.321,13,45,1
326.509,14,41,2
93.906,14,21,2
181.284,14,2,1
80.0,73,0,1
118.081,64,12,1
77.341,68,25,1
170.978,68,35,1
577.657,59,12,1
40.871,107,12,1
63.851,114,1,1
191.315,114,11,1
142.435,85,0,1
342.773,85,21,1
794.7919999999999,85,31,2
338.041,121,54,4
160.756,13,33,1
175.77100000000002,2,44,3
143.473,2,43,2
199.15300000000002,86,4,5
680.846,86,14,3
197.154,86,4,4
1006.862,1,35,3
135.215,1,45,1
80.0,89,0,1
140.336,76,20,1
250.3,75,20,1
666.966,76,33,1
15.554,76,12,1
25.6,35,35,1
81.322,35,34,1
156.419,47,54,1
711.304,142,4,1
209.271,142,24,1
17.314,10,0,1
62.686,10,1,1
419.655,155,0,1
460.345,153,10,6
928.804,52,32,1
81.843,56,41,1
17.851,56,42,2
251.502,101,32,1
80.0,25,3,1
480.0,43,0,3
387.738,83,31,1
262.616,131,43,1
61.327,131,33,1
168.319,131,32,1
57.128,104,20,1
881.837,102,40,1
106.685,104,50,1
9.407,104,40,1
52.52,104,41,1
172.423,104,5,2
130.235,123,10,1
504.699,123,20,1
56.686,125,51,1
164.122,4,24,1
315.878,4,33,2
469.905,158,32,1
216.68499999999997,160,54,2
193.41,160,44,1
506.838,92,30,1
99.342,90,20,2
121.949,92,10,1
80.0,120,1,1
31.576,31,1,1
7.671,31,21,1
440.753,31,30,1
195.603,19,22,2
649.287,46,11,1
630.712,46,22,4
880.0,65,11,2
314.798,138,51,1
80.0,71,2,1
51.883,38,1,1
428.117,38,22,1
600.787,91,31,1
80.408,134,34,1
198.805,134,24,1
326.904,143,54,2
26.838,143,52,1
246.214,143,32,1
1441.435,113,14,1
72.926,113,3,1
165.63899999999998,113,4,2
80.0,72,4,1
25.136,32,12,1
230.514,32,22,1
7.073,32,21,1
81.465,31,34,1
23.168,31,24,1
112.643,67,23,1
681.514,65,20,3
75.292,65,22,1
123.194,65,21,1
1149.642,32,13,3
130.358,7,14,1
1058.903,62,23,1
243.243,59,50,1
80.0,89,3,1
357.51800000000003,76,25,2
349.536,117,12,1
689.931,117,22,3
240.53300000000002,117,21,2
80.0,86,2,1
48.945,85,4,1
431.056,85,24,3
54.541,151,12,1
684.834,151,53,3
140.625,151,52,2
562.54,73,22,1
717.4590000000001,75,51,3
857.456,77,30,1
822.5439999999999,77,40,3
9.099,51,3,1
16.181,21,14,1
54.72,18,13,1
480.0,99,13,2
634.979,148,3,1
303.047,82,31,1
176.953,82,21,2
149.095,105,13,1
407.844,105,23,1
32.291,105,24,1
290.77,105,34,1
80.0,99,2,1
859.654,60,4,1
420.346,66,23,4
296.515,2,21,1
424.574,2,31,1
217.545,2,45,1
78.366,108,23,1
27.45,141,32,1
269.105,141,42,2
553.683,50,5,1
354.53,46,53,1
80.0,4,3,1
13.474,69,42,1
38.794,111,1,1
267.513,112,0,2
80.0,31,5,1
154.161,92,42,3
552.218,81,4,1
80.0,53,1,1
120.305,35,2,2
84.278,35,1,1
143.096,35,21,2
132.323,35,11,1
390.496,45,10,1
1280.0,134,23,3
926.679,44,4,1
429.704,44,14,1
89.135,16,51,2
80.0,135,5,1
248.446,14,5,2
64.072,49,4,1
380.269,111,4,1
499.731,111,5,1
1149.683,6,2,3
130.317,6,12,4
30.314,135,4,1
209.624,93,14,2
80.0,44,0,1
31.156,5,13,1
5.906,5,42,1
442.938,5,52,1
123.647,109,32,1
921.567,109,42,1
95.414,109,30,1
139.371,109,31,4
80.0,115,3,1
260.551,119,14,2
219.449,151,12,2
340.723,119,35,1
378.044,119,44,1
47.229,119,45,3
681.561,59,35,2
228.923,59,34,2
80.0,110,1,1
225.674,36,21,1
254.326,36,23,1
1.051,23,30,1
1120.566,62,33,3
159.434,62,32,1
80.0,94,5,1
135.79,152,12,1
344.21,152,22,2
162.292,39,31,1
1513.05,142,21,2
166.95,141,30,2
80.0,59,2,1
80.0,136,3,1
85.308,162,2,1
42.734,162,20,1
156.305,164,53,1
421.932,101,31,2
1029.741,109,54,1
120.528,109,45,1
129.731,109,44,2
540.2090000000001,146,35,2
572.518,146,45,1
62.73,118,3,2
303.8,67,34,3
176.2,67,22,1
122.647,54,2,1
179.378,54,21,2
120.241,107,4,1
359.759,105,21,2
461.287,103,1,1
320.227,102,15,2
98.486,102,5,1
163.533,102,15,1
187.613,10,40,1
216.04,10,50,1
177.145,105,54,1
80.0,54,0,1
701.105,37,15,1
373.278,37,25,3
205.618,37,35,1
1418.025,82,34,1
59.966,82,20,1
67.857,82,11,1
134.152,82,12,1
80.0,52,5,1
480.0,109,13,1
610.693,126,33,1
111.456,126,25,1
157.851,126,32,2
54.669,120,11,1
80.0,131,3,1
219.166,94,14,2
3.528,92,13,1
19.794,92,22,1
30.631,92,32,1
1280.0,40,31,1
209.454,5,0,1
126.946,5,1,1
143.6,4,0,1
703.864,155,22,2
176.137,151,10,1
985.591,67,3,1
125.202,27,1,1
1305.748,90,2,1
374.252,90,3,2
63.329,141,10,1
162.212,143,20,1
55.454,142,35,2
199.005,142,45,1
80.0,64,0,1
258.67,22,13,1
2.219,22,4,1
125.075,23,2,1
654.219,23,5,1
150.54899999999998,46,1,2
197.733,125,5,1
1082.268,125,30,3
556.547,5,35,1
1123.453,3,50,6
80.0,24,5,1
293.201,41,12,1
186.799,41,2,1
399.34,0,13,1
248.437,0,22,1
232.223,0,12,1
474.449,78,4,1
80.0,14,5,1
130.245,105,5,1
349.754,105,15,2
113.409,115,35,1
1425.648,137,3,3
28.543,137,24,1
225.543,94,34,1
80.0,10,1,2
425.45300000000003,51,11,5
54.548,51,12,1
110.47900000000001,51,11,2
510.462,152,1,1
186.079,151,5,1
7.291,151,0,1
176.168,150,23,1
1680.0,61,21,5
633.036,108,5,1
143.041,141,2,1
297.0,46,34,1
385.778,46,44,1
466.216,97,54,3
80.0,102,4,1
10.565,62,13,1
210.005,62,43,1
213.361,59,51,3
182.68,13,15,1
312.792,44,43,3
249.463,44,53,1
135.065,44,42,1
135.134,44,43,2
831.1320000000001,0,41,2
448.868,17,50,1
381.188,59,14,1
65.001,90,2,1
458.491,64,2,1
109.656,64,12,1
311.853,66,2,1
904.811,57,25,2
120.617,57,35,1
254.572,57,34,2
1394.413,150,12,2
154.659,148,20,3
130.927,148,25,1
480.0,96,1,2
879.9989999999999,63,30,4
11.756,82,11,1
343.55600000000004,61,12,2
136.44400000000002,61,22,2
66.125,130,5,1
288.105,130,35,1
525.77,130,45,4
1453.576,146,22,1
226.425,146,12,2
80.0,19,33,1
644.577,102,25,1
98.661,102,15,1
136.762,103,21,1
161.817,79,4,1
903.137,79,24,1
215.046,79,14,1
936.167,118,3,1
743.8330000000001,118,31,6
80.0,73,4,1
62.592,3,15,1
1150.726,127,0,1
387.78999999999996,128,0,5
6.177,119,2,2
135.30599999999998,119,12,2
80.0,131,12,2
218.35,134,21,2
0.835,88,34,1
76.353,88,33,1
184.462,88,23,3
595.239,82,33,2
5.804,82,34,1
278.957,131,34,1
977.5550000000001,124,4,2
48.699,73,4,1
90.699,73,14,1
39.421,73,3,1
1402.649,35,14,1
239.286,35,5,4
50.052,154,0,1
232.823,155,10,1
197.126,154,10,1
496.39,130,42,1
201.117,129,55,5
988.515,153,54,1
291.485,120,54,1
1381.221,10,3,2
22.077,14,12,1
276.702,44,2,1
480.0,161,10,3
747.311,140,2,1
1255.771,23,11,1
147.661,23,10,3
276.568,21,0,1
80.0,37,1,1
240.216,145,44,3
126.354,145,34,2
743.836,69,25,2
80.0,130,1,1
480.0,102,10,1
605.982,110,0,1
1280.0,43,14,3
183.572,1,35,1
80.0,141,2,1
297.517,144,1,1
52.707,144,0,1
129.776,146,15,1
295.461,163,15,1
82.813,163,25,1
501.727,137,32,4
895.813,147,32,1
225.658,112,42,1
80.0,135,2,1
303.413,105,21,1
176.587,105,11,1
447.921,127,12,1
221.925,127,22,2
52.955,127,31,2
157.19899999999998,127,42,2
287.418,118,0,1
178.468,136,4,1
1014.779,96,55,3
80.0,158,0,1
151.32,65,11,1
121.97,65,32,1
206.71,65,22,2
183.147,160,45,1
162.391,160,55,1
353.505,17,43,1
1322.192,102,1,1
188.946,102,4,1
168.861,103,0,1
80.0,106,1,1
1024.923,118,5,1
255.077,36,15,1
821.285,103,13,1
243.31699999999998,101,44,3
117.25299999999999,101,34,2
80.0,14,0,1
80.126,79,2,1
43.368,79,12,1
169.077,79,25,1
187.429,79,32,2
421.693,60,44,1
107.994,60,54,1
493.237,1,3,1
17.123,1,23,1
127.845,1,4,1
1115.142,20,31,1
443.03200000000004,20,42,4
121.827,20,43,1
80.0,1,3,1
297.363,126,4,1
44.868,44,10,1
137.769,42,11,2
41.531,141,25,1
775.127,141,45,1
240.497,144,52,1
222.846,144,53,3
80.0,36,0,1
251.476,79,21,1
205.655,79,11,1
601.66,65,30,1
262.686,65,52,1
642.467,160,0,2
631.177,160,10,2
83.909,161,20,1
126.654,161,21,1
195.79399999999998,161,30,3
80.0,150,2,1
291.97,30,22,2
29.376,30,35,1
26.25,31,21,1
132.405,31,31,1
670.334,160,11,2
128.066,36,0,2
81.601,36,10,1
108.856,36,0,1
643.704,9,35,1
676.199,29,22,1
499.973,29,32,1
173.899,32,42,2
2.77,103,1,1
77.23,102,15,1
151.745,9,41,3
209.46,11,55,2
880.0009999999999,135,53,6
80.0,137,3,1
522.35,43,15,2
192.01,43,0,1
1444.8,39,45,3
235.2,39,40,1
63.601,142,35,1
307.498,72,21,1
9.915,72,11,1
162.587,74,0,1
431.762,77,30,2
1198.46,147,1,1
481.54,147,11,4
80.0,46,0,1
64.877,122,14,1
59.842,122,45,1
212.084,122,55,3
143.196,122,44,1
444.417,19,34,1
166.87,19,42,1
36.2,19,41,1
232.512,18,41,2
4.981,88,0,1
298.208,88,20,1
218.994,87,50,1
707.1329999999999,144,0,2
172.867,144,10,1
80.0,124,4,1
187.794,121,40,1
80.0,66,3,1
480.0,45,12,2
80.0,73,4,1
879.9989999999999,138,4,5
77.58,65,3,3
480.0,142,20,1
44.176,113,21,1
121.203,113,50,1
753.913,101,11,2
526.087,101,25,2
877.871,26,12,1
625.35,5,22,3
19.273,26,53,1
80.0,107,5,1
159.09199999999998,64,23,2
444.931,65,20,1
296.567,64,30,2
18.021,64,20,1
120.482,63,30,1
1579.925,55,4,2
100.074,55,5,1
80.0,87,4,1
196.41400000000002,33,53,2
282.847,7,3,1
166.216,7,30,1
215.115,7,45,2
215.822,7,50,2
146.247,7,45,1
1280.0,101,1,2
1345.161,131,14,1
115.863,83,1,2
218.976,83,2,3
177.778,121,21,1
534.914,121,20,4
167.308,121,30,1
141.016,121,20,3
190.27800000000002,20,15,2
27.414,1,45,1
7.5,1,51,1
35.711,1,52,1
687.82,86,22,2
192.18,86,23,1
79.058,14,2,1
327.14,14,12,2
649.474,14,21,1
41.333,41,13,2
182.994,41,33,1
1280.269,100,14,1
4.092,100,15,1
395.64,100,25,2
80.0,47,0,1
380.803,158,1,2
359.925,158,11,2
64.381,158,1,1
15.261,158,11,1
139.271,158,21,1
966.44,143,20,1
207.07500000000002,143,21,3
106.485,143,11,1
803.388,134,21,1
548.818,86,54,1
80.0,112,5,1
0.364,60,33,1
78.586,85,4,1
138.522,42,30,1
139.33,43,30,1
487.805,112,41,2
1031.638,88,13,1
47.734,88,2,1
200.627,88,1,1
80.0,104,1,1
480.0,159,2,2
714.621,137,54,2
80.0,159,0,1
271.049,135,2,1
34.545,49,1,1
67.652,19,15,1
106.755,19,14,1
677.786,56,4,1
202.214,122,12,1
463.564,37,23,1
700.5920000000001,37,32,3
115.844,37,33,1
1235.554,158,24,2
261.374,158,54,1
183.072,154,22,1
80.0,111,3,1
266.146,106,2,1
213.854,106,1,2
238.838,136,31,1
1038.645,63,1,1
103.166,151,4,2
138.188,52,21,1
80.0,3,5,1
69.991,154,1,1
93.795,154,20,1
57.727,153,20,1
55.47,153,21,1
203.016,153,0,1
681.657,80,15,1
433.914,78,21,3
164.43,78,30,1
80.0,37,1,1
113.192,105,0,1
58.501,105,10,1
52.546,105,30,1
267.227,107,30,1
444.861,107,1,1
835.1400000000001,107,34,3
897.04,155,42,1
470.16,155,53,1
37.315,155,54,2
275.484,155,44,1
80.0,162,0,1
480.001,48,25,3
615.368,139,10,2
264.632,140,21,2
1373.47,100,4,1
306.53,102,4,1
80.0,53,0,1
6.219,90,14,1
502.139,41,54,1
673.43,6,14,1
112.12,9,22,1
272.173,9,32,2
936.975,28,13,1
743.024,28,24,3
80.0,151,0,2
650.422,75,2,1
217.379,90,24,1
247.293,90,4,3
1429.5350000000003,30,33,3
93.333,30,43,2
96.288,30,34,2
80.0,53,3,1
17.026,105,33,1
213.469,105,23,2
413.88,90,11,1
215.975,90,20,1
420.693,90,50,1
229.452,90,51,1
1368.0240000000001,87,24,2
311.97400000000005,87,23,4
705.8459999999999,56,32,5
247.847,70,0,1
41.763,70,31,1
80.0,146,2,1
271.949,117,4,2
54.735,114,3,1
153.315,114,13,2
33.277,23,22,1
86.503,23,32,1
116.163,23,43,1
255.279,134,30,1
53.369,134,40,1
288.714,134,51,1
1323.924,43,12,2
122.652,42,40,1
80.0,15,1,1
641.057,9,55,3
238.943,9,45,2
1119.466,29,3,2
160.534,29,2,2
80.0,2,1,1
168.46699999999998,163,23,2
203.54899999999998,163,35,3
107.984,163,25,1
108.154,65,41,1
757.306,41,30,1
522.6949999999999,41,31,5
80.0,97,5,1
118.107,111,42,1
326.23699999999997,111,43,2
599.704,113,2,1
146.394,153,12,2
1280.0,102,40,2
1028.041,35,2,1
260.086,32,52,2
480.0,94,0,2
142.555,34,11,1
440.145,34,31,1
226.576,73,52,1
1446.386,38,20,1
91.157,152,10,2
142.457,152,0,1
80.0,70,4,1
64.869,8,33,1
12.321,8,32,1
64.008,32,31,3
150.502,32,20,1
255.519,122,23,1
1016.78,130,4,1
79.404,159,3,2
72.57,85,5,1
128.05,41,20,1
351.95,85,52,1
86.449,147,34,1
160.128,147,54,2
654.621,145,11,1
1451.219,150,1,1
228.782,89,2,2
666.432,144,24,2
1280.0,150,32,2
297.11,93,14,1
56.237,93,3,1
126.653,93,13,1
498.43,119,12,1
187.933,119,32,1
121.743,157,25,1
358.258,158,30,3
535.298,119,55,1
344.702,119,54,1
1037.391,132,24,1
52.977,68,0,2
2.465,68,10,1
141.428,68,21,2
531.27,156,25,1
1148.729,156,35,2
80.0,119,0,1
48.392,106,20,1
474.856,83,34,1
249.651,83,33,2
155.493,83,44,1
1361.021,83,22,1
318.979,83,24,2
61.843,87,32,1
585.832,42,21,1
454.667,44,35,1
80.0,53,4,2
305.46299999999997,91,2,2
174.536,88,4,1
666.501,73,23,1
213.499,73,12,1
34.418,81,22,1
698.38,6,21,1
322.859,6,30,1
307.805,6,31,1
151.188,8,25,1
5.391,6,20,1
194.377,7,1,1
194.207,57,3,1
285.793,57,0,3
679.303,12,32,2
81.346,12,43,2
119.35,12,44,1
475.433,105,32,1
80.0,84,2,1
480.0,28,22,4
189.126,20,33,1
36.976,20,43,1
177.883,20,53,1
216.176,120,2,1
117.299,120,3,1
26.494,120,0,1
35.188,142,4,1
582.161,9,41,1
127.232,99,0,2
352.76800000000003,101,20,2
61.425,66,42,2
799.261,14,42,1
480.739,14,55,3
1680.0,72,3,1
480.0,82,14,2
80.0,96,0,1
480.0,88,4,1
162.165,42,2,2
1102.205,74,12,4
177.795,122,23,1
80.0,117,4,2
294.129,13,45,1
185.871,13,40,2
324.181,129,0,2
517.986,18,22,1
762.014,22,51,3
70.99,82,1,2
22.741,59,22,1
282.028,59,31,2
113.106,59,32,1
738.397,8,5,3
141.603,126,5,1
1279.9999999999998,125,23,4
1067.988,35,41,1
80.0,147,1,1
678.933,143,30,1
71.019,141,10,1
130.048,142,10,1
1140.5990000000002,139,2,4
139.401,13,0,1
436.214,49,5,1
80.0,120,0,1
479.99999999999994,136,4,3
880.0,88,5,1
1105.065,125,22,3
44.667,125,32,2
130.269,125,41,3
80.0,99,5,1
600.85,116,42,1
63.23,116,34,2
90.576,118,33,1
125.344,118,23,1
1175.635,19,14,3
160.326,19,24,2
80.0,72,4,1
161.542,128,25,1
353.606,128,35,1
143.93,130,45,2
220.922,130,55,1
673.78,124,13,1
194.508,124,22,1
60.763,123,45,1
350.95000000000005,123,54,4
451.533,47,15,1
985.868,47,20,2
6.64,45,21,1
16.855,45,12,1
219.103,88,1,1
80.0,95,2,1
67.566,6,13,1
120.381,107,5,1
189.756,93,41,1
80.0,42,4,1
295.559,58,44,1
184.441,23,24,1
880.0,98,44,2
701.703,50,5,4
578.297,50,15,1
204.481,50,5,3
357.999,101,1,1
80.0,157,4,1
315.241,160,4,2
164.759,160,13,1
655.2399999999999,41,3,3
224.761,41,5,1
982.115,72,10,1
495.507,74,31,1
12.93,74,10,1
6.086,74,0,1
73.918,18,1,1
109.443,111,31,1
80.0,67,1,1
116.284,142,22,1
114.979,142,32,1
62.899,108,33,1
60.405,105,33,1
125.433,102,14,1
880.0,95,11,5
335.753,103,0,1
80.0,132,5,1
364.519,79,44,2
498.962,162,40,1
381.038,162,50,3
882.184,50,24,1
80.0,30,5,1
480.00100000000003,83,32,3
961.746,4,12,1
107.559,3,24,1
185.264,6,43,1
80.0,39,3,1
410.826,37,3,1
160.234,35,24,2
99.374,35,13,2
10.88,35,3,2
93.313,63,0,1
1001.999,109,22,1
17.082,109,13,1
3.614,109,23,1
145.962,93,4,1
80.0,105,1,1
224.988,125,10,1
54.347,123,25,1
200.665,123,44,1
606.152,96,4,1
55.424,45,0,2
91.673,45,10,2
126.75200000000001,45,11,2
1280.0,124,13,2
1337.936,70,22,2
19.305,119,41,1
5.303,119,31,1
214.83499999999998,84,11,4
65.526,132,23,1
130.744,116,14,1
175.447,70,33,1
173.81,70,34,2
1419.143,120,55,1
66.759,120,45,1
73.161,153,32,1
120.938,120,35,2
80.0,39,3,2
127.37,55,4,1
352.631,106,34,4
61.829,5,2,1
23.376,5,22,1
146.515,5,32,1
993.083,14,20,1
126.289,12,21,2
160.629,14,15,1
1265.833,145,30,1
3.75,144,44,1
163.358,141,54,4
80.0,135,3,1
698.9010000000001,80,14,3
65.487,80,5,1
27.746,80,4,1
87.866,80,15,1
433.302,42,21,1
62.399,16,42,1
80.0,132,2,1
27.213,142,3,1
147.688,142,52,1
1.611,37,2,1
150.887,37,42,1
162.789,37,45,3
95.36200000000001,37,40,3
64.145,16,44,1
329.457,163,12,3
81.595,90,21,1
879.9990000000001,138,31,5
621.268,34,25,2
341.788,35,21,1
316.94399999999996,11,43,2
1200.44,19,31,1
479.56,19,41,6
57.523,151,2,1
186.112,91,22,1
152.821,91,24,1
141.067,91,21,1
714.609,19,41,1
565.391,19,52,2
1424.604,128,24,1
26.111,128,25,1
37.896,126,1,1
71.44,126,2,1
119.949,126,12,2
80.0,113,3,1
67.444,110,30,1
274.074,110,40,1
138.482,109,30,1
520.348,11,10,1
17.294,11,15,1
52.49,11,25,1
149.22699999999998,11,44,2
54.391999999999996,7,13,2
86.248,11,14,1
485.233,65,3,1
80.0,113,5,1
503.71,124,25,1
436.3,124,44,1
80.0,81,0,1
52.038,163,44,1
522.005,21,33,1
80.0,87,3,2
191.464,39,5,1
137.068,119,33,1
343.172,118,25,2
80.0,157,2,1
191.817,104,10,2
62.866,55,34,1
585.3710000000001,20,30,2
294.629,20,44,2
785.825,53,43,1
134.289,53,54,1
137.901,4,13,1
342.09900000000005,4,23,3
857.273,54,24,1
45.224999999999994,54,23,2
110.266,54,11,2
267.234,80,3,2
80.0,18,4,2
137.394,62,3,2
141.743,62,24,1
200.863,62,34,4
838.333,94,10,1
441.667,94,20,3
1482.644,147,25,3
197.355,148,30,1
248.827,54,23,2
94.926,51,15,1
136.246,51,4,2
1158.217,116,30,3
121.782,116,31,1
80.0,152,4,1
323.26599999999996,144,1,2
156.73399999999998,158,1,2
342.867,145,22,1
241.892,145,32,1
295.241,145,33,2
1079.741,56,31,1
600.259,56,41,5
60.347,30,10,1
621.275,30,40,1
198.378,30,30,2
1280.0,5,14,4
11.88,99,2,1
68.12,162,0,1
124.011,27,4,1
138.924,24,23,1
78.825,24,22,1
138.24,27,35,1
653.599,61,12,1
226.401,61,2,1
205.388,144,42,1
428.62,95,53,1
80.0,22,3,1
131.898,93,33,2
130.692,135,54,1
62.63,138,53,1
154.779,138,43,1
135.032,33,2,1
363.147,33,35,1
203.133,33,30,1
178.688,33,25,2
80.741,83,21,1
1186.986,83,41,1
139.092,83,44,1
273.181,83,53,1
80.0,71,4,1
2.615,3,15,1
477.385,3,35,3
175.498,65,2,1
56.811,109,55,1
131.96,110,40,1
974.725,113,25,1
140.975,64,34,1
142.51999999999998,115,23,4
511.504,153,25,1
80.0,49,0,1
54.436,74,0,1
195.07999999999998,74,10,2
87.035,74,20,1
143.45,73,20,1
614.72,24,11,1
112.87599999999999,24,1,2
20.645,24,0,1
131.759,26,5,1
1280.0,73,2,2
700.787,142,15,2
179.212,22,3,1
410.453,94,31,1
642.101,135,41,1
227.445,135,13,4
80.0,28,5,1
235.477,98,20,1
41.951,50,33,1
202.572,50,25,2
122.344,32,25,1
128.34,32,24,1
652.273,45,5,1
218.123,45,11,1
43.484,45,33,1
965.978,45,14,1
88.02,45,24,2
485.96299999999997,45,40,4
80.0,145,1,1
136.324,103,23,1
21.322,118,45,1
466.16,118,40,1
161.967,74,54,1
693.79,146,2,1
150.869,149,22,1
131.966,149,43,1
303.375,149,52,3
80.0,141,1,2
374.6,160,3,2
105.4,160,13,1
880.0,61,54,4
125.646,123,40,1
80.0,159,5,1
416.406,80,23,2
63.594,80,13,2
102.704,80,23,1
401.546,135,3,2
80.0,60,2,1
172.20100000000002,53,13,2
115.134,53,42,1
31.337,53,41,1
227.855,120,2,1
1143.42,81,5,4
136.579,81,15,2
1208.848,156,40,2
150.088,156,55,1
150.616,157,50,1
170.448,157,51,1
146.254,35,5,1
184.388,35,33,3
149.358,35,30,3
879.999,4,23,4
132.645,138,44,1
256.336,138,53,3
7.172000000000001,34,0,2
72.828,33,10,1
285.432,139,1,1
194.568,34,0,1
383.446,97,13,1
206.383,97,23,1
1679.9999999999998,59,34,4
417.743,39,2,1
251.145,39,13,1
23.971,67,14,1
187.142,67,4,2
180.767,55,25,1
675.401,55,30,1
150.29,55,31,1
273.542,55,42,1
1479.009,160,13,4
200.99,164,1,1
78.893,145,22,1
359.31,24,32,1
272.665,24,53,1
117.436,63,54,1
